name,address,area,lat,lng
Clonaslee Medical Centre,"Capparogan, Clonaslee, Laois, R32 PW20",Laois,53.1504136,-7.529857400000001
Dr John Lyons,"Mountrath Health Centre, Link Road, Mountrath , Laois, R32 EA32",Laois,52.99985359999999,-7.4741447
Dr Padraic Farrell,"Ballylinan Health Centre, Ballylinan, Laois, R14 Y156",Laois,52.9423289,-7.0431496
Dr Thomas Stewart,"27 Gandon Close, Fairgreen, Portlaoise, Laois, R32 D66C",Laois,53.0477784,-7.3236127
Durrow Health Centre,"The Square, Durrow, Laois, R32 WEY2",Laois,52.8462882,-7.39455
Glenard Clinic,"Connolly Street, Mountmellick, Laois, R32 H7KP",Laois,53.1145919,-7.3203297
Kilminchy Medical Centre / Boston Health Centre,"Saint Anne's, Dublin Road, Portlaoise, Laois, R32 N9DD",Laois,53.0389308,-7.276356100000001
Kilnacourt Surgery,"Kilnacourt House, Bracklone Street, Portarlington, Laois, R32 X01R",Laois,53.15629509999999,-7.181647799999999
Maryborough Family Practice,"Parkside, Abbeyleix Road, Portlaoise, Laois, R32 KDN8",Laois,53.0266904,-7.3010265
Medi Centre,"Link Road, Portarlington, Laois, R32 PY5N",Laois,53.1602053,-7.1875722
Medical Centre Portlaoise,"James Fintan Lalor Avenue, Portlaoise, Laois, R32 CF98",Laois,53.0317224,-7.2994466
Mountrath Health Centre,"Link Road, Mountrath, Laois, R32 EA32",Laois,52.9996317,-7.4740142
Old Chapel Medical Centre,"8 Chapel Street, Durrow, Laois, R32 A6ND",Laois,52.8447718,-7.3965712
Portarlington Family Practice,"Rosetta, Station Road, Portarlington, Laois, R32 XNN9",Laois,53.1531932,-7.1832317
Primecare TMB,"The Tyndall Clinic, Barrow Valley Retail Park, Graiguecullen, Laois, R93 N6W8",Laois,52.8453488,-6.9435234
Rapid Health Clinic,"7 Lismard Court, Portlaoise, Laois, R32 RRP0",Laois,53.0330115,-7.295029400000001
Rathdowney Health Centre,"Mooreville, Rathdowney, Laois, R32 RFW7",Laois,52.8567343,-7.5971692
Stradbally Medical Practice,"Court Square, Stradbally, Laois, R32 VWH7",Laois,53.0122373,-7.14576
The Cedar Clinic,"Mountmellick Road, Portlaoise, Laois, R32 D5XP",Laois,53.043474,-7.3118207
The Medi Centre,"Clonminam Road, Portlaoise, Laois, R32 HW83",Laois,53.0300862,-7.304094
Tyndall Clinic,"Barrow Valley Retail Park, Sleaty Road, Graiguecullen, Laois, R93 N6W8",Laois,52.8453488,-6.9435234
Ballinamore Surgery,"7/8 Railway Road, Ballinamore, Leitrim, N41 EF60",Leitrim,54.0542915,-7.7971684
Carrick Family Practice,"Mary Immaculate Centre, Summerhill, Carrick-on-shannon, Leitrim, N41 NX21",Leitrim,53.9479859,-8.089247799999999
Carrick Medical Centre,"New Primary Care Centre, Townparks, Carrick-on-shannon, Leitrim, N41 E3C9",Leitrim,53.9445035,-8.093128799999999
Carrigallen Health Centre,"Clooncorick, Carrigallen, Leitrim, H12 K5N7",Leitrim,53.9768459,-7.6405772
Dromahair Health Centre,"8 Churchfield, Drumahaire, Dromahair, Leitrim, F91 VX2F",Leitrim,54.2293654,-8.2977096
Drumkeeran Health Centre,"Lugmeen, Drumkeeran, Leitrim, N41 HR25",Leitrim,54.1683721,-8.1415899
Drumshanbo Health Centre,"Drumshambo Primary Care Centre, Ballinamore Road, Drumshanbo, Leitrim, N41 E942",Leitrim,54.0464641,-8.0382941
Manorhamilton Health Centre,"Amorset, Manorhamilton, Leitrim, F91 VX00",Leitrim,54.3104379,-8.1828086
Mohill Primary Care Centre,"Water Street, Mohill, Leitrim, N41 VX85",Leitrim,53.9266964,-7.8630569
Abbey Medical Centre - Limerick,"Killarney Road, Abbeyfeale, Limerick, Limerick, V94 FP7R",Longford,52.3783138,-9.305571
Abbey River House Medical Practice,"Abbey River House, Charlotte's Quay, Limerick, Limerick, V94 C2NX",Longford,52.66614980000001,-8.6207415
Abbeygrove House Medical Practice,"Abbeygrove House Medical Practice, 31 Sir Harry's Mall, Limerick, Limerick, V94 DY0X",Longford,52.668295,-8.6191613
Adare Family Doctors,"Station Road, Adare, Limerick, V94 KD45",Longford,52.5651736,-8.7912287
Adare Medical Centre,"Adare Village Centre, Station Road, Adare, Limerick, V94 N6KW",Longford,52.5656225,-8.7917527
Ashdown Medical Centre,"Courtbrack Avenue, South Circular Road, Limerick City, Limerick, V94 H9KR",Longford,52.6545181,-8.6476189
Askeaton Medical Centre,"The Quay, Askeaton, Limerick, V94 C9R6",Longford,52.601737,-8.9733525
Atlantic Edge Medical,"Unit 8 Steamboat Quay, Dock Road, Limerick, Limerick, V94 HK84",Longford,52.6601732,-8.637346299999999
Bio Force Medical & Wellness Clinic,"1st Floor George's Quay House, George's Quay, Limerick, Limerick, V94 YW9T",Longford,52.66665399999999,-8.6206085
Blossom Gate Medical Centre,"Kilmallock Primary Care Centre, Kilmallock Business Park, Kilmallock, Limerick, V35 K389",Longford,52.40677669999999,-8.5825953
Broadford Surgery,"Main Street, Broadford, Limerick, P56 E062",Longford,52.3452812,-8.9764718
Caherconlish Health Centre,"Templemichael, Caherconlish, Limerick, V94 TY72",Longford,52.5937805,-8.4698105
Cara Medical Centre,"Gortboy, Newcastle West, Limerick, V42 XY38",Longford,52.45466330000001,-9.0524422
Castleconnell Medical Practice,"Castleconnell Health Centre, Castleconnell, Limerick, V94 XR96",Longford,52.7132709,-8.501951
Cedarville Surgery,"34 Cedarville, Abbeyfeale, Limerick, V94 CA4P",Longford,52.3846048,-9.295226500000002
Clarina Medical Centre,"Carrigogunnel, Clarina, Limerick, V94 K3V7",Longford,52.64096319999999,-8.7379178
Corbally Medical Centre,"Corbally Road, Corbally, Limerick, V94 WFX9",Longford,52.6798935,-8.6123995
County Medical Centre,"Kilmallock Retail Park, Kilmallock, Limerick, V35 V523",Longford,52.399475,-8.573248099999999
Croagh Medical Centre,"Ballycannon, Croagh, Limerick, Limerick, V94 FDA5",Longford,52.5329785,-8.8747034
Cullen & Hanly Family Doctors,"15 Pery Square, Prospect, Limerick, V94 XV4A",Longford,52.6590423,-8.6289687
Davin Clinic,"Annesville, Ennis Road, Limerick, Limerick, V94 YY8D",Longford,52.6707556,-8.6598919
Doctors 365 Limerick,"38 Clare Street, Limerick, Limerick, V94 YV22",Longford,52.6654041,-8.609993099999999
Doon Medical Clinic,"Saint Josephs Convent Of Mercy, Lisgaugh, Doon, Limerick, V94 EF2V",Longford,52.60387309999999,-8.244877299999999
Doon-Moon Medical Centre,"Saint Nessan's Road, Dooradoyle, Limerick, V94 FCD1",Longford,52.6363416,-8.6546454
Dooradoyle Medical Centre,"Dooradoyle Road, Limerick, Limerick, V94 3H68",Longford,52.631856,-8.6433334
Dr Andrew Kelly,"1 Graney Close, Dooradoyle, Limerick, V94 V2TT",Longford,52.6321902,-8.6574567
Dr Annemarie Dineen,"Carlton House, 8 Shannon Street, Limerick, Limerick, V94 TY79",Longford,52.66249999999999,-8.629083999999999
Dr Blanaid MacCurtain,"The Paddocks, Castle Street, Castleconnell, Limerick, V94 RC56",Longford,52.7124953,-8.5005462
Dr Conor Geaney,"HSECroom Primary Care Centre, Skagh, Limerick, V35 XT25",Longford,52.52603920000001,-8.712737599999999
Dr E and M O'Callaghan,"Newtown, Bruff, Limerick, V35 XK51",Longford,52.4788071,-8.5493211
Dr Flynn and Lee,"Ballinacurra House, Ballinacurra, Limerick, V35 EP21",Longford,52.5000043,-8.4387244
Dr Giolla McCann,"Westbrook House, Caherdavin Cross, Limerick, V94 F6YE",Longford,52.6717633,-8.6618292
Dr John Slevin,"The Moorings 4 Verona Villas, O'Connell Avenue, Limerick, Limerick, V94 AY05",Longford,52.65460539999999,-8.6347632
Dr Judith Bugler,"Main Street, Kilfinane, Limerick, V35 NN52",Longford,52.35878,-8.468675700000002
Dr Kelly & Loughnane,"Bóthar Buí, Newcastle West, Limerick, V42 V259",Longford,52.4457957,-9.0588715
Dr Maire Una Ni Rathaille,"Galbally Road, Ballylanders, Limerick, V35 K164",Longford,52.3743686,-8.345688
Dr Mary McNally G.P. Surgery,"1 Stenson Park, Farranshone, Limerick, V94 XD2E",Longford,52.6715179,-8.6351797
Dr Mel Fullam,"Bishop Street, Newcastle West, Limerick, V42 W738",Longford,52.4524454,-9.0590154
Dr Negin Reyhani,"51 William Street Uppper, Limerick, Limerick, V94 RY8W",Longford,52.66274850000001,-8.6243131
Dr O'Callaghan and O'Dea,"5 Johnsgate Village, Johnsgate, Limerick, Limerick, V94 VK1H",Longford,52.66388809999999,-8.61742
Dr Patrick O'Dwyer,"Moore Street, Cappamore, Limerick, V94 C1X4",Longford,52.6133957,-8.3364009
Dr Roger Hayes,"Daar Wood, Gortboy, Newcastle West, Limerick, V42 DH77",Longford,52.4543598,-9.0449067
Dr Seamus O'Flynn,"Fingall, Ballinacurra Road, Limerick, Limerick, V94 T381",Longford,52.6471446,-8.639040099999999
Dr. John Waters,"33 Fortfield, Raheen, Limerick, V94 HC44",Longford,52.62759699999999,-8.6525941
Dr. Pat Murphy,"Seancarnan, Stradbally North, Castleconnell, Limerick, V94 Y2T9",Longford,52.7087496,-8.5062647
Dromcollogher Health Centre,"Buttevant Road, Dromcollogher, Limerick, P56 TD39",Longford,52.3388384,-8.9058867
Ennis Road Medical Centre,"Elm Park Villas, Ennis Road, Limerick, Limerick, V94 X5XF",Longford,52.6685508,-8.6524022
Family Doctor,"Unit 2/3, Salmon Weir, Annacotty, Limerick, V94 E3W7",Longford,52.667224,-8.5286724
Fealewest Medical Centre,"Killarney Road, Abbeyfeale, Limerick, V94 HX06",Longford,52.3783138,-9.305571
Ferndale Family Practice,"Ferndale, The Square, Abbeyfeale, Limerick, V94 C582",Longford,52.3842077,-9.302088999999999
GP Surgery,"19 Barrington Street, Limerick City, Limerick, V94 PCY9",Longford,52.6580695,-8.6310182
Griffin Daly GP Practice,"2 John's Square, Limerick City, Limerick, V94 K44A",Longford,52.6628015,-8.618848500000002
Grove Island Medical Centre,"Unit 15a, Grove Island, Corbally, Limerick, V94 Y5CD",Longford,52.6809953,-8.6106529
Hospital Medical Centre,"Coolalough, Hospital, Limerick, V35 CX70",Longford,52.4728134,-8.4256563
Kilmurry Medical Centre,"Unit 26A Whitethorns, Briarfield, Castletroy, Limerick, V94 DXY8",Longford,52.6669125,-8.5552759
King's Island Medical Centre,"King's Island Primary Care Centre, Island Road, Limerick, V94 T2RF",Longford,52.6712642,-8.6235091
Limerick First Medical Centre,"45 Rathmore House, Church Hill Meadows, Raheen, Limerick, V94 392D",Longford,52.6251772,-8.6451192
Meadow Springs Medical Centre,"41a Meadow Springs, Clareview, Limerick, V94 RPA8",Longford,52.6719867,-8.6583296
Medicentre Limerick,"105 O'Connell Street, Limerick, Limerick, V94 NT2Y",Longford,52.6618097,-8.6292378
MedWise Limerick,"Glenesk Commercial Centre, Dublin Road, Castletroy, Limerick, V94 RR24",Longford,52.6674562,-8.5628654
Mungret Medical Centre,"Mungret Village, Moneteen, Limerick, V94 X004",Longford,52.6357733,-8.692874699999999
New Road Clinic,"20A Johnsgate Village, New Road, Limerick City, Limerick, V94 DET8",Longford,52.6644044,-8.6177897
Newtown Medical Centre,"Newtown, Annacotty, Limerick, V94 Y99E",Longford,52.6635635,-8.5376976
Old Windmill Medical Centre,"Lower Gerald Griffin Street, Limerick, Limerick, V94 CX6H",Longford,52.6624109,-8.6203098
Park Lodge Medical Centre,"Dublin Road, Rhebogue, Limerick, Limerick, V94 H229",Longford,52.6674562,-8.5628654
Parnell Street Surgery,"Parnell Mall, Parnell Street, Limerick, Limerick, V94 RY6P",Longford,52.6596141,-8.6250824
People's Park Medical Centre,"The Park, Lord Edward Street, Limerick, Limerick, V94 XE17",Longford,52.6540396,-8.6302875
Personal Medical Clinic,"22 University Court, Castletroy, Limerick, V94 AXY7",Longford,52.667089,-8.569419
Polyclinic Medical and Diagnostic Centre,"Unit E, The Gables, Limerick Ballysimon Road, Limerick City, Limerick, V9494W0",Longford,52.6560667,-8.6072758
Quay Clinic,"2 Gortboy Court, Newcastle West, Limerick, V42 E658",Longford,52.4545712,-9.0481368
Raheen Medical Centre,"1 Graney Close, Dooradoyle, Limerick, V94 V2TT",Longford,52.6321902,-8.6574567
Rathkeale Medical Centre,"Lower Main Street, Rathkeale, Limerick, V94 N4AW",Longford,52.5225377,-8.9403524
Riverwest Medical - Foynes,"Foynes Clinic, Corgrigg, Foynes, Limerick, V94 HH2A",Longford,52.60922979999999,-9.104345
Roxboro Medical Centre,"Unit 8 Quality Retail Centre, Roxboro, Limerick, V94 VC43",Longford,52.6494118,-8.616954999999999
Royal Med Health Centre Limerick,"Barrack View Primary Care Centre, Lord Edward Street, Limerick, Limerick, V94 DD8W",Longford,52.6548906,-8.6274692
Rylanes Medical Centre,"Rylanes, Ballingarry, Limerick, V94 K0D2",Longford,52.4778595,-8.864370599999999
St. Patricks Walk in Medical Centre,"3 Courtfields, Gouldavoher, Raheen, Limerick, V94 0X34",Longford,52.6294165,-8.6655167
Stanford Clinic,"Unit 6/7 Steamboat Quay, Dock Road, Limerick, Limerick, V94 Y7YH",Longford,52.66021600000001,-8.637065999999999
The Adare Clinic,"Unit 2 Harvey's Quay, Limerick, Limerick, V94 56T7",Longford,52.6637873,-8.6300519
The Clinic,"18/19 Parnell Street, Limerick, Limerick, V94 XE29",Longford,52.6599892,-8.624695599999999
The Clinic Dooradoyle,"14 St. Nessan's Road, Dooradoyle, Limerick, V94 XE29",Longford,52.6370863,-8.6536705
The Park Medical Centre,"Barrack View Primary Care Centre, Lord Edward Street, Limerick, Limerick, V94 DD8W",Longford,52.6548906,-8.6274692
The Surgery,"22 William Street, Limerick City, Limerick, V94 XV9T",Longford,52.6628766,-8.623928
The Surgery,"Saint Nessan's Road, Dooradoyle, Limerick, V94 K5WH",Longford,52.6384176,-8.653205
The Surgery,"Main Street, Patrickswell, Limerick, V94 C8YV",Longford,52.5963244,-8.7123192
Thomond Park Clinic,"19 Cregan Avenue, Kileely, Limerick, V94 DD2V",Longford,52.6742365,-8.6381787
Treaty Medical Centre,"Oakdale House, Ennis Road, Limerick, Limerick, V94 NX4T",Longford,52.6685508,-8.6524022
Ultimate Health Clinic,"George's Quay House, George's Quay, Limerick, Limerick, V94 YW9T",Longford,52.66665399999999,-8.6206085
Victoria House Medical Practice,"Victoria House, John's Square, Limerick, Limerick, V94 K3VF",Longford,52.6628276,-8.618439799999999
Walk In Medical Centre,"13 Saint Nessan's Park, Dooradoyle, Limerick, V94 AD86",Longford,52.6370705,-8.6536138
Westbury Medical Centre,"Athea Upper, Athea, Limerick, V94 997A",Longford,52.461188,-9.2937096
Ard Bryan Clinic,"Dublin Road, Bryanstown, Drogheda, Louth, A92 H4XH",Louth,53.7065241,-6.3247207
Ardmell Clinic,"Upper Mell, Drogheda, Louth, A92 FK2A",Louth,53.7191086,-6.3735276
Aston Medical,"Unit 14 Aston Green, Aston Village, Drogheda, Louth, A92 RT20",Louth,53.7271023,-6.3321828
Baltic Medical Clinic,"6 Meat Market Lane, Drogheda, Louth, A92 XKR8",Louth,53.714199,-6.351240199999999
Blackrock Family Practice,"Main Street, Blackrock, Louth, A91 XT9D",Louth,53.9633771,-6.3660222
Blackrock Medical Centre,"Main Street, Blackrock, Louth, A91 PYY3",Louth,53.9636404,-6.365849
Boyne Medical Practice,"Unit 12 Boyne Shopping Centre, Bolton Street, Drogheda, Louth, A92 E283",Louth,53.7175799,-6.3556878
Bryanstown Medical Centre,"Bryanstown, Dublin Road, Drogheda, Louth, A92 HHT2",Louth,53.7065241,-6.3247207
Brú Medical Clinic,"Wellington Quay, Drogheda, Louth, A92 E0YX",Louth,53.7137319,-6.3543583
Carlingford Medical Centre,"Trinity Close, Carlingford, Louth, A91 PEX2",Louth,54.0385714,-6.1868734
Carrick Road Medical Centre,"Lis Na Dara, Dundalk, Louth, A91 HTX3",Louth,54.0011097,-6.424141199999999
Castletown Clinic,"133/135 Castletown Road, Dundalk, Louth, A91 VHR3",Louth,54.0125666,-6.409986
Centric Health - Dundalk,"Main Street, Blackrock, Louth, A91 DX6K",Louth,53.9630287,-6.3659972
"Centric Health - Hilltop Medical Practice,","Drogheda Retail And Leisure Centre, Rathmullan Road, Drogheda, Louth, A92 KVP8",Louth,53.7140932,-6.3741043
Church Street Medical Centre,"1st Floor 1-3 Church Street, Dundalk, Louth, A91 RD2P",Louth,54.0079425,-6.401989400000001
Clann Medical Practice,"Cross Lane, Drogheda, Louth, A92 PP5X",Louth,53.7244977,-6.3601057
Clogherhead Health Care Centre,"Clogherhead, Louth, A92 P58A",Louth,53.7904522,-6.243110199999999
Cornerstone Medical Practice,"19 Fair Street, Drogheda, Louth, A92 VN2K",Louth,53.7162306,-6.3543618
Dr Byrnes Surgery,"10 Francis Street, Dundalk, Louth, A91 TP4V",Louth,54.0038182,-6.400512
Dr Ciarin Cairns Medical Practice,"2b Neighbourhood Shopping Centre, Inner Relief Road, Dundalk, Louth, A91 P5PD",Louth,53.9883897,-6.3735353
Dr J. Whately Surgery,"2 Park Avenue, Dundalk, Louth, A91 R88X",Louth,54.0038893,-6.4045044
Dr Liam Mcgrath,"30 Jocelyn Street, Dundalk, Louth, A91 RY6A",Louth,54.0052013,-6.3945912
Drogheda Medical Clinic,"Dublin Road, Drogheda, Louth, A92 A40Y",Louth,53.7065241,-6.3247207
Dunleer Medical Centre,"Main Street, Dunleer, Louth, A92 AFH1",Louth,53.8315585,-6.3952734
Fairgate Medical Practice,"13 Fair Street, Drogheda, Louth, A92 X650",Louth,53.7161449,-6.353595299999999
Ferdia Family Practice,"Unit 3 Ash Mews, Ash Walk, Ardee, Louth, A92 FXE4",Louth,53.8557998,-6.5408805
John Street Surgery,"John Street, Ardee, Louth, A92 E3WY",Louth,53.845193,-6.5577952
Lorenc Medical Centre,"Drogheda Street, Collon, Louth, A92 RY27",Louth,53.7779308,-6.4812845
Lugh Medical Centre,"Unit 3 College House, College Heights, Dundalk, Louth, A91 KD51",Louth,53.9869253,-6.3904466
Medical Centre,"13 Demesne Road, Dundalk, Louth, A91 E516",Louth,54.00638559999999,-6.407319999999999
Northgate Surgery,"226 Pearse Park, Drogheda, Louth, A92 E088",Louth,53.7199655,-6.3494095
Number 47 Medical Practice,"47 Fair Street, Drogheda, Louth, A92 Y62H",Louth,53.71662449999999,-6.355800200000001
Quays Medical Practice,"Wellington Quay, Drogheda, Louth, A92 E0YX",Louth,53.7137319,-6.3543583
Ravensdale Dispensary,"Proleek Acres, Ravensdale, Louth, A91 T025",Louth,54.049409,-6.348771699999999
Roden Court Medical Clinic,"Roden Place, Dundalk, Louth, A91 C1XY",Louth,54.0046851,-6.3979329
Seatown Family Practice,"10 Seatown Place, Dundalk, Dundalk, Louth, A91 K8YW",Louth,54.005029,-6.392618499999999
South Beach Medical Centre,"Main Street, Blackrock, Louth, A91 T9TP",Louth,53.9630287,-6.3659972
Southside Medical,"Unit 5, Dublin Road, Drogheda, Louth, A92 XE86",Louth,53.70794710000001,-6.3298285
The Laurels Health Centre,"Primary Care Centre, 1 The Laurels, Dundalk, Louth, A91 CVK6",Louth,54.008399,-6.404545499999999
The Square Medical,"1st Floor Elgee Building, Market Square, Dundalk, Louth, A91 YR9X",Louth,54.00400140000001,-6.403391099999999
Tierney St Surgery,"Tierney Street, Ardee, Louth, A92 K5NN",Louth,53.8573173,-6.5313542
Tullyallen Medical Centre,"Tullyallen, Louth, A92 FWN2",Louth,53.7362115,-6.415696
"Wheaton Hall Medical Centre,","Wheaton Hall, Drogheda, Louth, A92 E266",Louth,53.7096656,-6.329345099999999
Achill Doctors,"Pollagh, Keel, Achill, Mayo, F28 X3Y6",Mayo,53.9744322,-10.0852574
Achill Sound Health Centre,"Saint Fionnans Road, Achill, Mayo, F28 W925",Mayo,53.9296407,-9.9300355
Annagh Medical Centre,"Doctors Road, Ballyhaunis, Mayo, F35 X932",Mayo,53.7671709,-8.7713178
Atlantic Medical Centre,"Cq Centre, Kevin Barry Street, Ballina, Mayo, F26 DK76",Mayo,54.1112636,-9.1595815
Balla Medical Centre,"Balla, Mayo, F23 CV61",Mayo,53.8019768,-9.1304652
Ballina Medical Centre,"Ballina Primary Care Centre, Kevin Barry Street, Ballina, Mayo, F26 P6P1",Mayo,54.11182059999999,-9.1596646
Ballindine Primary Healthcare Hub,"Main Street, Ballindine, Mayo, F12 VE48",Mayo,53.6694436,-8.9571022
Bangor Erris Health Centre,"Srahanarry, Bangor Erris, Ballina, Mayo, F26 Y886",Mayo,54.1444212,-9.7391021
Castle Medical Centre,"Station Road, Castlebar, Mayo, F23 PX68",Mayo,53.8489207,-9.2887971
Castlebar Family Practice,"Mountain View, Castlebar, Mayo, F23 EY43",Mayo,53.8541416,-9.3006204
Clew Bay Family Practice,"Primary Care Centre, Tober Hill, Westport, Mayo, F28 ED71",Mayo,53.7968862,-9.5277748
Deel Medical Centre,"Main Street, Crossmolina, Crossmolina, Mayo, F26 C6V2",Mayo,54.1006949,-9.318339199999999
Dr Catherine Sweeney Family Practice,"Ballindine Health Centre, Main Street, Ballindine, Mayo, F12 H1R7",Mayo,53.6715989,-8.9587642
Dr Charles Meehan,"Garden Court, Tone Street, Ballina, Mayo, F26 V978",Mayo,54.1148488,-9.157527199999999
Dr Clinton,"Carrowkibbock Lower, Ballycastle, Mayo, F26 R3K4",Mayo,54.2769792,-9.359587699999999
Dr David Brunker,"15 The Arches, Ballina, Mayo, F26 KV63",Mayo,54.1139457,-9.149039799999999
Dr Diarmaid Mcloughlin,"3 Circular Road, Swinford, Mayo, F12 W243",Mayo,53.9440505,-8.953784299999999
Dr Fergal Ruane Surgery,"Quay Street, Belmullet, Mayo, F26 HH60",Mayo,54.22376190000001,-9.9905204
Dr Frances Rowley,"Dublin Road, Swinford, Mayo, F12 AW93",Mayo,53.9441755,-8.9450561
Dr Hugh Byrne,"Ballynanerroon Beg, Partry, Mayo, F12 WD34",Mayo,53.6985964,-9.2790042
Dr Ita Mullaghy,"South Mall, Westport, Mayo, F28 Y234",Mayo,53.8004146,-9.5214863
Dr John Grimes,"Ballina Road, Foxford, Mayo, F26 DC42",Mayo,53.9834898,-9.1177327
Dr John McCrohan,"Bridge Street, Swinford, Mayo, F12 RC04",Mayo,53.9441255,-8.947462699999999
Dr Long,"New Antrim Street, Castlebar, Mayo, F23 P827",Mayo,53.8591243,-9.2982357
Dr Marcus Allen,"4 Howley Terrace, Ballina, Mayo, F26 TP04",Mayo,54.1147724,-9.147905399999999
Dr Noreen Lineen-Curtis,"Achill Health Centre, Achill, Mayo, F28 E142",Mayo,53.9300726,-9.929440399999999
Dr Stephen Patten General Practice,"Market Street, Castlebar, Mayo, F23 ND98",Mayo,53.85645,-9.2987809
Foxford Medical Centre,"Main Street, Foxford, Mayo, F26 F2W7",Mayo,53.9805901,-9.1145902
Glenamoy Health Centre,"Spadow, Glenamoy, Ballina, Mayo, F26 P8K8",Mayo,54.2410693,-9.688129
Grove Medical Centre,"Mill Street, Westport, Mayo, F28 EV22",Mayo,53.7985998,-9.5212208
Hazelhill Family Practice,"Upper Main Street, Ballyhaunis, Mayo, F35 CX94",Mayo,53.7647247,-8.7720421
HSE Doctor in Charge,"Community Care Centre, Ballagh Street, Charlestown, Mayo, F12 D620",Mayo,53.9637283,-8.791664299999999
Inisturk GP Surgery,"Inisturk Community Centre, Ballyvaum, Inishturk, Mayo, H91 N990",Mayo,53.70099260000001,-10.0934451
Kilkelly Medical Centre,"Ballaghadereen Road, Kilkelly, Mayo, F35 A092",Mayo,53.872133,-8.8468889
Killala Health Centre,"Ballina Road, Killala, Mayo, F26 P6H2",Mayo,54.2125146,-9.220999899999999
Kiltimagh Medical Centre,"Walshtown, Kiltimagh, Mayo, F12 C6W7",Mayo,53.854174,-8.994273699999999
Knock Medical Centre,"Knock, Mayo, Mayo, F12 PA03",Mayo,53.7904942,-8.9193929
Lahardane Medical Centre,"7 Church View, Lahardane, Ballina, Mayo, F26 R9K5",Mayo,54.0292089,-9.3199246
Lakelands Medical Practice,"Ballinrobe Primary Care Centre, Claremorris Road, Ballinrobe, Mayo, F31 RW66",Mayo,53.6270861,-9.2131653
Louisburgh Health Centre,"Westport Road, Louisburgh, Mayo, F28 XR50",Mayo,53.7631376,-9.8090849
Louisburgh Medical Centre,"Chapel Street, Louisburgh, Mayo, F28 T184",Mayo,53.7624571,-9.8057336
Lynn Medical Centre,"Nymphsfield, Cong, Mayo, F31 RD35",Mayo,53.5438754,-9.277044799999999
Malvern Medical Centre,"Knock Road, Claremorris, Mayo, F12 R2A4",Mayo,53.7241558,-8.9963341
Malvern Medical Group,"Ballindine Health Centre, Main Street, Ballindine, Mayo, F12 H1R7",Mayo,53.6715989,-8.9587642
Malvern Medical Group Castlebar,"Bridge Street, Castlebar, Mayo, F23 X330",Mayo,53.8568185,-9.2985752
Moneen Primary Care Centre,"Moneen Road, Castlebar, Mayo, F23 XV04",Mayo,53.8546387,-9.275679
Moyview Family Practice,"Dillon Terrace, Ballina, Mayo, F26 R9V2",Mayo,54.1151723,-9.1508054
Mulranny Health Centre,"Mulranny, Westport, Mayo, F28 DK28",Mayo,53.90706410000001,-9.774470899999999
Newport Health Centre,"Meddlicott Street, Newport, Mayo, F28 NW84",Mayo,53.8834513,-9.5454261
Old Bank Medical Centre,"Abbey Street, Ballyhaunis, Mayo, F35 YH93",Mayo,53.7615835,-8.7625744
"Primary Care Centre,","Moneen Road, Castlebar, Mayo, F23 XV04",Mayo,53.8546387,-9.275679
Reek View Clinic,"Westport Primary Care Centre, Tober Hill, Westport, Mayo, F28 ED71",Mayo,53.7962237,-9.5282898
Swanick Family Practice,"Church Road, Belmullet, Mayo, F26 N9V9",Mayo,54.2205727,-9.9865738
Swinford Medical Centre,"Davitt Place, Swinford, Mayo, F12 FT72",Mayo,53.9411742,-8.948778
Swinford Primary Care Centre,"Pound Lane, Swinford, Mayo, F12 D324",Mayo,53.9428106,-8.9504611
The Medical Centre,"Clare Street, Ballyhaunis, Mayo, F35 R127",Mayo,53.7631101,-8.764984
The Surgery,"Bury Street, Ballina, Mayo, F26 R585",Mayo,54.1128124,-9.1570582
Tobin Healthcare Centre,"Station Road, Castlebar, Mayo, F23 WV78",Mayo,53.8489207,-9.2887971
Townley Medical Centre,"Ballyhaunis Road, Claremorris, Mayo, F12 V6P3",Mayo,53.72197,-8.99143
West Coast Medical,"Westport Primary Care Centre, Tober Hill, Westport, Mayo, F28 ED71",Mayo,53.7962237,-9.5282898
Westport Medical Clinic,"Market Lane, Bridge Street, Westport, Mayo, F28 A261",Mayo,53.799145,-9.5206032
Drogheda Medical Clinic,"Duleek Health Centre, Navan Road, Duleek, Meath, A92 KRN8",Monaghan,53.6545718,-6.4199049
Abbey House Medical Centre,"Abbey Road, Navan, Meath, C15 D290",Monaghan,53.6551595,-6.6868467
Ashbourne Family Practice,"Killegland Walk, Ashbourne, Meath, A84 A627",Monaghan,53.5112676,-6.4003688
Ashbourne Medical Centre,"1st Floor, Killegland Street, Ashbourne, Meath, A84 TP84",Monaghan,53.5112676,-6.4003688
Athboy Family Practice,"Main Street, Athboy, Meath, C15 E330",Monaghan,53.6218673,-6.9204481
Ballagh House Surgery,"Ballagh House, Boynehill, Navan, Meath, C15 HK27",Monaghan,53.6275458,-6.663972999999999
Bedford Medical Centre,"Convent Road, Navan, Meath, C15 PD0V",Monaghan,53.64908,-6.6734283
Bettystown Medical Practice,"20 Brookside, Bettystown, Meath, A92 PA02",Monaghan,53.6954451,-6.2438065
Cannon Street Surgery,"Cannon Street, Kells, Meath, A82 F8W9",Monaghan,53.7274179,-6.8813115
Centric Health Ashbourne Clinic,"Ashbourne Retail Park, Ballybin Road, Ashbourne, Meath, A84 DE42",Monaghan,53.5224336,-6.4156973
